sub term,obj term,doc ID
phosphate:0:iron:0:vanadate,possible:1:electrode:0:material,10.1107/S2053273314088986
new:0:material,exist:0:material,10.1107/S2053273314088986
new:0:material,exist:0:material,10.1107/S2053273314088986
exist:0:material,network:0:flexibility,10.1107/S2053273314088986
exist:0:material,possible:0:substitution:1:network:0:flexibility,10.1107/S2053273314088986
new:0:material:1:find:2:goal,exist:0:material,10.1107/S2053273314088986
new:0:material:1:find:2:goal,exist:0:material,10.1107/S2053273314088986
interest:1:network:0:flexibility,different:1:crystallographic:0:site,10.1107/S2053273314088986
crystal:0:diffraction,room:0:temperature,10.1107/S2053273314088986
magnetic:0:measurement,oxidation:0:state,10.1107/S2053273314088986
magnetic:0:measurement,oxidation:0:state,10.1107/S2053273314088986
iron:0:ion,crystal:0:structure,10.1107/S2053273314088986
magnetic:0:measurement:1:ouml:0:ssbauer,iron:0:ion:1:oxidation:0:state,10.1107/S2053273314088986
magnetic:0:measurement:1:ouml:0:ssbauer,iron:0:ion:1:oxidation:0:state,10.1107/S2053273314088986
iron:0:ion:1:oxidation:0:state,obtain:1:crystal:0:structure,10.1107/S2053273314088986
m:2:magnetic:0:measurement:1:ouml:0:ssbauer,iron:0:ion:1:oxidation:0:state,10.1107/S2053273314088986
m:2:magnetic:0:measurement:1:ouml:0:ssbauer,iron:0:ion:1:oxidation:0:state,10.1107/S2053273314088986
chloride:0:form,pharmaceutical:0:formulation,10.1107/S2053273314090007
issue:0:understand,crystal:0:structure,10.1107/S2053273314090007
issue:0:understand,paroxetine:1:bromide:0:hemidrate:2:crystal:0:structure,10.1107/S2053273314090007
characterization:0:technique,thermogravimetric:0:analysis,10.1107/S2053273314090007
characterization:0:technique,thermogravimetric:0:analysis,10.1107/S2053273314090007
complementary:1:characterization:0:technique,solubility:0:microscopy:1:measurement,10.1107/S2053273314090007
complementary:1:characterization:0:technique,solubility:0:microscopy:1:measurement,10.1107/S2053273314090007
complementary:1:characterization:0:technique:2:combination,hot:0:stage:2:solubility:0:microscopy:1:measurement,10.1107/S2053273314090007
complementary:1:characterization:0:technique:2:combination,hot:0:stage:2:solubility:0:microscopy:1:measurement,10.1107/S2053273314090007
paroxetine:0:bromide:1:rehydration,water:0:molecule:1:rearrangement,10.1107/S2053273314090524
paroxetine:0:bromide:1:rehydration,cavity:2:water:0:molecule:1:rearrangement,10.1107/S2053273314090524
industrial:0:catalysis,mu:0:be,10.1107/S2053273314090524
recent:0:time,real:0:life,10.1107/S2053273314090524
recent:0:time,real:0:life,10.1107/S2053273314090524
recent:0:time,real:0:life,10.1107/S2053273314090524
single:0:particle,chemical:0:specie,10.1107/S2053273314090524
recent:0:time,present:1:chemical:0:specie,10.1107/S2053273314090524
recent:0:time,present:1:chemical:0:specie,10.1107/S2053273314090524
recent:0:time,present:1:chemical:0:specie,10.1107/S2053273314090524
recent:0:time,present:1:chemical:0:specie,10.1107/S2053273314090524
recent:0:time,present:1:chemical:0:specie:2:nature,10.1107/S2053273314090524
recent:0:time,present:1:chemical:0:specie:2:nature,10.1107/S2053273314090524
recent:0:time,present:1:chemical:0:specie:2:nature,10.1107/S2053273314090524
recent:0:time,present:1:chemical:0:specie:2:nature,10.1107/S2053273314090524
analysis:0:sort,situ:0:sample,10.1107/S2053273314090524
situ:0:sample,invasive:0:approach,10.1107/S2053273314090524
analysis:0:sort,ex:1:situ:0:sample,10.1107/S2053273314090524
ex:1:situ:0:sample,invasive:0:approach,10.1107/S2053273314090524
image:0:technique,catalytic:0:solid,10.1107/S2053273314092067
active:0:phasis,reaction:0:condition,10.1107/S2053273314092067
compute:0:tomography:1:image:0:technique,catalytic:0:solid,10.1107/S2053273314092067
active:0:phasis:1:form,reaction:0:condition,10.1107/S2053273314092067
normal:0:access,peer:0:review,10.1107/S2053273314092067
normal:0:access,peer:0:review,10.1107/S2053273314092067
normal:0:access,peer:0:review:1:process,10.1107/S2053273314092067
normal:0:access,peer:0:review:1:process,10.1107/S2053273314092067
normal:0:access,traditional:2:peer:0:review:1:process,10.1107/S2053273314092067
normal:0:access,traditional:2:peer:0:review:1:process,10.1107/S2053273314092067
active:0:proposal,remote:0:access,10.1107/S2053273314092067
train:0:personnel,high:0:quality,10.1107/S2053273314092067
beamline:0:experience:1:train:0:personnel,high:0:quality:1:datum,10.1107/S2053273314092067
user:0:shift,appropriate:0:beamline,10.1107/S2053273314092067
appropriate:0:beamline,waste:0:beamtime,10.1107/S2053273314092067
regular:1:user:0:shift,appropriate:0:beamline,10.1107/S2053273314092067
appropriate:0:beamline:2:regular:1:user:0:shift,waste:0:beamtime,10.1107/S2053273314092067
week:0:shift,normal:0:operation,10.1107/S2053273314092067
metal:0:alkoxide,catalyst:0:initiator,10.1107/S2053273314090883
aryloxide:0:complex,large:0:abundance,10.1107/S2053273314090883
alkoxide:0:complex,good:0:route,10.1107/S2053273314092602
alkoxide:0:complex,good:0:route,10.1107/S2053273314092602
decomposition:0:temperature,commercial:0:modification,10.1107/S2053273314092602
mesoporous:1:silica:0:matrix,fascinate:0:unique:1:property,10.1107/S2053273314092602
mesoporous:1:silica:0:matrix,fascinate:0:unique:1:property,10.1107/S2053273314092602
mesoporous:1:silica:0:matrix:2:functional:0:material:1:type,fascinate:0:unique:1:property,10.1107/S2053273314092602
mesoporous:1:silica:0:matrix:2:functional:0:material:1:type,fascinate:0:unique:1:property,10.1107/S2053273314092602
such:0:nanocomposite,considerable:0:interest,10.1107/S2053273314092602
-PRON-:0:contribution,multiscale:0:approach,10.1107/S2053273314092602
detail:1:structural:0:information,appropriate:1:multiscale:0:approach,10.1107/S2053273314092602
pdf:0:approach,incorporate:0:specie,10.1107/S2053273314092602
molecular:0:guest,dynamic:0:dimension,10.1107/S2053273314092602
molecular:0:guest:1:amorphous:0:host,dynamic:0:dimension,10.1107/S2053273314092602
solid:1:state:0:nmr:2:investigation,molecular:0:guest:1:amorphous:0:host:2:information,10.1107/S2053273314092602
molecular:0:guest:1:amorphous:0:host:2:information,dynamic:0:dimension,10.1107/S2053273314092602
term:0:emphanisis,grind:0:state,10.1107/S2053273314091426
term:0:emphanisis,grind:0:state,10.1107/S2053273314091426
several:0:explanation,simple:0:response,10.1107/S2053273314091426
several:0:explanation,simple:0:response,10.1107/S2053273314091426
emphanisis:1:several:0:explanation,simple:0:response,10.1107/S2053273314091426
emphanisis:1:several:0:explanation,simple:0:response,10.1107/S2053273314091426
-PRON-:0:datum,emphanitic:0:response,10.1107/S2053273314091426
pincer:0:complex,major:0:focus,10.1107/S2053273314090834
pincer:0:complex,organometallic:0:chemistry:1:major:0:focus,10.1107/S2053273314090834
reactive:0:moiety,important:0:transformation,10.1107/S2053273314090834
grow:0:numb,important:0:transformation:1:catalyze,10.1107/S2053273314090834
diamagnetic:0:complex,complex:0:family,10.1107/S2053273314091918
new:1:diamagnetic:0:complex,complex:0:family,10.1107/S2053273314091918
disease:0:recurrence,attractive:0:candidate,10.1107/S2053273314091918
-PRON-:0:study,zeta:0:activity,10.1107/S2053273314091918
zeta:0:activity,lipid:0:analog,10.1107/S2053273314091918
mutagenesis:0:structural:0:study,salt:0:bridge,10.1107/S2053273314091918
candidate:1:small:0:molecule,small:0:molecule:1:family,10.1107/S2053273314091918
candidate:1:small:0:molecule,small:0:molecule:1:family,10.1107/S2053273314091918
leukemic:0:cell,apoptotic:0:mediator,10.1107/S2053273314091918
leukemic:0:cell:1:apoptosis,apoptotic:0:mediator,10.1107/S2053273314091918
-PRON-:0:result,novel:0:approach,10.1107/S2053273314091311
-PRON-:0:result,novel:0:approach,10.1107/S2053273314091311
-PRON-:0:result,relatively:0:small:1:perturbation,10.1107/S2053273314091311
relatively:0:small:1:perturbation,novel:0:approach,10.1107/S2053273314091311
-PRON-:0:result,dimer:0:interface:2:relatively:0:small:1:perturbation,10.1107/S2053273314091311
dimer:0:interface:2:relatively:0:small:1:perturbation,novel:0:approach,10.1107/S2053273314091311
alternative:0:fuel,compact:0:way,10.1107/S2053273314091311
alternative:0:fuel,compact:0:way,10.1107/S2053273314091311
promise:1:alternative:0:fuel,compact:0:way,10.1107/S2053273314091311
promise:1:alternative:0:fuel,compact:0:way,10.1107/S2053273314091311
transportation:2:promise:1:alternative:0:fuel,compact:0:way,10.1107/S2053273314091311
transportation:2:promise:1:alternative:0:fuel,compact:0:way,10.1107/S2053273314091311
great:0:effort,hydrogenation:0:property,10.1107/S2053273314091311
great:0:effort,hydrogenation:0:property,10.1107/S2053273314091311
hydrogenation:0:property,new:0:material,10.1107/S2053273314091311
currently:0:available:1:material,new:0:material,10.1107/S2053273314091311
great:0:effort,currently:0:available:1:material:2:hydrogenation:0:property,10.1107/S2053273314091311
great:0:effort,currently:0:available:1:material:2:hydrogenation:0:property,10.1107/S2053273314091311
currently:0:available:1:material:2:hydrogenation:0:property,new:0:material,10.1107/S2053273314091311
material:0:structure,hydrogen:0:gas,10.1107/S2053273314091311
material:0:structure,hydrogen:0:gas:1:pressure,10.1107/S2053273314091311
improve:0:property,structural:0:feature,10.1107/S2053273314091311
structural:0:feature,crystallographic:0:technique,10.1107/S2053273314091311
improve:0:property:1:novel:0:material,nanoscale:0:heavily:0:disorder:1:structural:0:feature,10.1107/S2053273314091311
nanoscale:0:heavily:0:disorder:1:structural:0:feature,conventional:1:crystallographic:0:technique,10.1107/S2053273314091311
improve:0:property:1:novel:0:material,conventional:1:crystallographic:0:technique:1:characterize:0:difficult:2:nanoscale:0:heavily:0:disorder:1:structural:0:feature,10.1107/S2053273314091311
dehydrogenation:0:process,situ:0:hydrogen,10.1107/S2053273314091311
dehydrogenation:0:process:1:hydrogenation,situ:0:hydrogen,10.1107/S2053273314091311
dehydrogenation:0:process:1:hydrogenation,situ:0:hydrogen:2:gas:0:load:1:setup,10.1107/S2053273314091311
area:0:detector,atomic:0:pair,10.1107/S2053273314091311
area:0:detector,atomic:0:pair,10.1107/S2053273314091311
area:0:detector,atomic:0:pair:1:distribution:0:function,10.1107/S2053273314091311
area:0:detector,atomic:0:pair:1:distribution:0:function,10.1107/S2053273314091311
molecular:0:hydrogen,fuel:0:source,10.1107/S2053273314092456
molecular:0:hydrogen,alternative:1:fuel:0:source,10.1107/S2053273314092456
molecular:0:hydrogen,vehicle:2:alternative:1:fuel:0:source,10.1107/S2053273314092456
one:0:solution,chemical:0:compound,10.1107/S2053273314092456
powerful:0:mean,hydrogen:0:storage,10.1107/S2053273314092456
powerful:0:mean,hydrogen:0:storage:1:material,10.1107/S2053273314092456
powerful:0:mean,potential:2:hydrogen:0:storage:1:material,10.1107/S2053273314092456
pylorus:0:infection,gastrointestinal:0:disease,10.1107/S2053273314091827
helicobacter:1:pylorus:0:infection,gastrointestinal:0:disease,10.1107/S2053273314091827
gastric:0:mucosa,stomach:0:survival,10.1107/S2053273314091827
gastric:0:mucosa:1:bacterium,stomach:0:survival,10.1107/S2053273314091827
gastric:0:mucosa:1:bacterium:2:colonization,stomach:0:survival,10.1107/S2053273314091827
human:0:stomach,cell:0:shape,10.1107/S2053273314091827
human:0:stomach:1:gastric:0:mucosa,helical:1:cell:0:shape,10.1107/S2053273314091827
human:0:stomach:1:gastric:0:mucosa:2:colonization,helical:1:cell:0:shape,10.1107/S2053273314091827
peptidoglycan:0:muropeptide,helical:0:shape,10.1107/S2053273314091827
peptidoglycan:0:muropeptide:1:trim:0:relaxation,helical:0:shape,10.1107/S2053273314091827
d:0:inhibition,therapeutic:0:approach,10.1107/S2053273314091827
d:0:inhibition,novel:1:therapeutic:0:approach,10.1107/S2053273314091827
transition:0:metal,mix:0:anion,10.1107/S2053273314092377
different:0:anion,physical:0:chemical,10.1107/S2053273314092377
transition:0:metal:1:development,mix:0:anion:1:system,10.1107/S2053273314092377
structure:1:different:0:anion,physical:0:chemical,10.1107/S2053273314092377
transition:0:metal:1:development,structure:1:different:0:anion:2:incorporation,10.1107/S2053273314092377
structure:1:different:0:anion:2:incorporation,physical:0:chemical,10.1107/S2053273314092377
high:0:pressure,oxhalide:0:compound,10.1107/S2053273314092377
issue:0:overcome:1:technique,layer:1:oxhalide:0:compound,10.1107/S2053273314092377
high:0:pressure:2:issue:0:overcome:1:technique,new:2:layer:1:oxhalide:0:compound,10.1107/S2053273314092377
negative:0:charge,functional:0:structure,10.1107/S2053273314084204
negative:0:charge,functional:0:structure,10.1107/S2053273314084204
oppositely:0:charge:1:partner,functional:0:structure,10.1107/S2053273314084204
oppositely:0:charge:1:partner,functional:0:structure,10.1107/S2053273314084204
oppositely:0:charge:1:partner:2:interaction,functional:0:structure,10.1107/S2053273314084204
oppositely:0:charge:1:partner:2:interaction,functional:0:structure,10.1107/S2053273314084204
ion:0:distribution,excess:0:ion,10.1107/S2053273314084204
implication:0:carbohydrate,pathological:0:process,10.1107/S2053273314085180
large:0:numb,nomenclature:0:error,10.1107/S2053273314085180
key:1:implication:0:carbohydrate,pathological:0:process:1:multitude,10.1107/S2053273314085180
the:0:process,systematic:0:construction,10.1107/S2053273314085738
this:0:poster,index:2:associate:1:color:0:group,10.1107/S2053273314085738
this:0:poster,index:2:associate:1:color:0:group,10.1107/S2053273314085738
this:0:poster,index:2:associate:1:color:0:group,10.1107/S2053273314085738
obtain:0:approach,chemical:0:structure,10.1107/S2053273314085738
obtain:0:approach,chemical:0:structure,10.1107/S2053273314085738
obtain:0:approach,chemical:0:structure,10.1107/S2053273314085738
detector:0:technology,datum:0:collection,10.1107/S2053273314084496
detector:0:technology,datum:0:collection,10.1107/S2053273314084496
detector:0:technology,fast:1:datum:0:collection,10.1107/S2053273314084496
detector:0:technology,fast:1:datum:0:collection,10.1107/S2053273314084496
free:0:diffraction,subtle:0:question,10.1107/S2053273314084496
free:0:diffraction:1:datum,subtle:0:question,10.1107/S2053273314084496
free:0:diffraction:1:datum:2:error,subtle:0:question,10.1107/S2053273314084496
study:0:reliability,refinement:0:statistic,10.1107/S205327331408749X
study:0:reliability,refinement:0:statistic,10.1107/S205327331408749X
study:0:reliability,refinement:0:statistic:1:datum:0:quality,10.1107/S205327331408749X
study:0:reliability,refinement:0:statistic:1:datum:0:quality,10.1107/S205327331408749X
study:0:reliability,refinement:0:statistic:1:datum:0:quality:2:evaluation,10.1107/S205327331408749X
study:0:reliability,refinement:0:statistic:1:datum:0:quality:2:evaluation,10.1107/S205327331408749X
examine:0:compound,topological:0:type,10.1107/S205327331408749X
examine:0:compound:1:structure,coordination:1:topological:0:type,10.1107/S205327331408749X
dihedral:0:angel,carbon:0:oxygen,10.1107/S205327331408749X
dihedral:0:angel,carbon:0:oxygen:1:atom,10.1107/S205327331408749X
cycle:0:conformation,spatial:0:distribution,10.1107/S205327331408749X
cycle:0:conformation:1:change,relative:1:spatial:0:distribution,10.1107/S205327331408749X
cycle:0:conformation:1:change,different:2:relative:1:spatial:0:distribution,10.1107/S205327331408749X
fill:0:rubber,nanoparticle:0:dynamic,10.1107/S2053273314086689
nanoparticle:0:dynamic,photon:0:correlation,10.1107/S2053273314086689
fill:0:rubber:1:microscopic:0:model,nanoparticle:0:dynamic,10.1107/S2053273314086689
uniaxially:0:stretch:1:rubber,photon:0:correlation:1:spectroscopy,10.1107/S2053273314086689
heterodyne:0:xpcs:1:experiment,macroscopic:0:deformation,10.1107/S2053273314086689
heterodyne:0:xpcs:1:experiment:2:result,macroscopic:0:deformation,10.1107/S2053273314086689
detail:0:analysis,microscopic:0:description,10.1107/S2053273314086689
heterodyne:0:xpcs:1:result,fill:0:rubber:1:microscopic:0:description,10.1107/S2053273314086689
heterodyne:0:xpcs:1:result:2:detail:0:analysis,fill:0:rubber:1:microscopic:0:description,10.1107/S2053273314086689
oxidative:0:cleavage,large:0:family,10.1107/S205327331408718X
oxidative:0:cleavage,large:0:family,10.1107/S205327331408718X
oxidative:0:cleavage,hydrolytic:0:enzyme:1:large:0:family,10.1107/S205327331408718X
oxidative:0:cleavage,hydrolytic:0:enzyme:1:large:0:family,10.1107/S205327331408718X
substrate:0:analogue,active:0:site:1:residue,10.1107/S205327331408718X
aromatic:0:residue,oxygen:0:bind,10.1107/S205327331408718X
active:0:site:1:aromatic:0:residue,molecular:1:oxygen:0:bind,10.1107/S205327331408718X
active:0:site:1:aromatic:0:residue:2:release,molecular:1:oxygen:0:bind:2:space,10.1107/S205327331408718X
structural:0:comparison,evolutionary:0:connection,10.1107/S2053273314087105
phosphate:0:ester,diverse:0:chemistry,10.1107/S2053273314087105
phnz:1:structural:0:comparison,evolutionary:0:connection,10.1107/S2053273314087105
