char dist,word dist,stem,sub term,obj term,doc ID
18,3,stabilize,crystal:0:pack,weak:0:strong:1:intermolecular:2:c:0:mdash:1:h,10.1107/S1600536810032472
27,5,coordinate,niii:0:atom,n:0:atom,10.1107/S1600536810032472
49,7,stabilize,crystal:0:pack,c:0:mdash:1:h,10.1107/S1600536810032472
49,7,stabilize,crystal:0:pack,c:0:mdash,10.1107/S1600536810032472
12,2,generate,n:0:hydrogen:1:bond,ab:0:plane:1:parallel:2:layer,10.1107/S1600536810032915
15,3,link,adjacent:0:layer,n:0:mdash,10.1107/S1600536810032915
18,3,generate,n:0:hydrogen:1:bond,ab:0:plane:1:parallel,10.1107/S1600536810032915
29,4,make,title:0:compound,dihedral:0:angle,10.1107/S1600536810032915
29,4,make,title:0:compound:1:triazole:0:ring,dihedral:0:angle,10.1107/S1600536810032915
40,7,generate,n:0:hydrogen,ab:0:plane,10.1107/S1600536810032915
29,6,lie,main:0:difference,h:0:atom,10.1107/S1600536810033921
46,7,parallel,h:0:bond,benzyl:0:ring,10.1107/S1600536810033921
46,7,parallel,o:0:mdash:1:h:0:bond,benzyl:0:ring,10.1107/S1600536810033921
103,14,be,title:0:salt,carboxylic:0:acid,10.1107/S1600536810033921
29,5,prepare,title:0:compound,internal:0:standard,10.1107/S1600536810034173
8,2,be,two:0:ligand,tran:0:position,10.1107/S1600536810038511
8,2,be,two:0:ligand,tran:0:position,10.1107/S1600536810038511
41,6,stabilize,molecular:0:structure,n:1:mdash:0:h,10.1107/S1600536810038535
43,7,stabilize,molecular:0:structure,mdash:0:h,10.1107/S1600536810038535
66,9,coordinate,title:0:compound,o:0:atom,10.1107/S1600536810039000
10,2,make,cf:0:expression,numerical:0:determination,10.1107/S1600536810039449
10,2,make,cf:0:expression,correspond:1:scatter:0:intensity:2:numerical:0:determination,10.1107/S1600536810039449
25,4,link,hydrogen:0:bond,centrosymmetric:0:dimer,10.1107/S1600536810039449
25,4,link,o:1:hydrogen:0:bond,centrosymmetric:0:dimer,10.1107/S1600536810039449
25,3,contain,title:0:compound,independent:0:molecule,10.1107/S1600536810040456
25,3,contain,title:0:compound:1:asymmetric:0:unit,independent:0:molecule,10.1107/S1600536810040456
25,4,link,hydrogen:0:bond,centrosymmetric:0:tetramer,10.1107/S1600536810040456
25,4,link,o:1:hydrogen:0:bond,centrosymmetric:0:tetramer,10.1107/S1600536810040456
31,6,constitute,gauche:0:torsion:1:angle,conformational:0:corner,10.1107/S1600536810040456
31,6,constitute,successive:2:gauche:0:torsion:1:angle,conformational:0:corner,10.1107/S1600536810040456
38,7,constitute,gauche:0:torsion,conformational:0:corner,10.1107/S1600536810040456
18,3,stabilize,crystal:0:pack,intermolecular:2:o:1:mdash:0:h,10.1107/S1600536810040602
19,4,involve,hippuric:0:acid:1:anion,intramolecular:1:hydrogen:0:bond,10.1107/S1600536810040602
19,4,involve,hippuric:0:acid:1:anion:2:uncoordinated:1:o:0:atom,intramolecular:1:hydrogen:0:bond,10.1107/S1600536810040602
33,4,stabilize,crystal:0:pack,o:1:mdash:0:h,10.1107/S1600536810040602
35,5,stabilize,crystal:0:pack,mdash:0:h,10.1107/S1600536810040602
40,6,involve,hippuric:0:acid,hydrogen:0:bond,10.1107/S1600536810040602
49,8,interlink,chain:0:motif:1:cdii:0:atom,o:1:mdash:0:h,10.1107/S1600536810041607
51,9,interlink,chain:0:motif,mdash:0:h,10.1107/S1600536810041607
21,4,stabilize,molecular:0:conformation,n:1:mdash:0:h,10.1107/S1600536810042327
112,20,build,molecular:0:structure,phenyl:0:isoxazoline,10.1107/S1600536810042972
15,2,stabilize,pi:0:interaction,crystal:0:structure,10.1107/S1600536810043485
14,2,contain,asymmetric:0:unit,crystallographically:0:independent:1:molecule,10.1107/S1600536810043795
24,4,exist,title:0:compound,zwitterionic:0:form,10.1107/S1600536810043904
24,4,exist,title:0:compound,crystal:1:zwitterionic:0:form,10.1107/S1600536810043904
38,6,link,o:1:hydrogen:0:bond,bc:0:plane:1:parallel,10.1107/S1600536810043904
44,9,obtain,early:0:know:1:z:0:prime,situ:0:cryocrystallization:1:technique,10.1107/S1600536810043904
54,9,link,hydrogen:0:bond,bc:0:plane,10.1107/S1600536810043904
144,24,obtain,crystal:0:structure,situ:0:cryocrystallization,10.1107/S1600536810043904
12,2,exhibit,p:0:atom,distort:1:tetrahedral:0:configuration,10.1107/S160053681004955X
22,3,exhibit,p:0:atom,tetrahedral:0:configuration,10.1107/S160053681004955X
6,1,form,hydrogen:0:bond,centrosymmetric:0:dimer,10.1107/S1600536810049603
15,3,link,adjacent:0:zwitterion,n:1:mdash:0:h,10.1107/S1600536810049603
17,4,link,adjacent:0:zwitterion,mdash:0:h,10.1107/S1600536810049603
8,2,form,benzene:0:ring,dihedral:0:angle,10.1107/S1600536810050841
16,2,influence,hydrogen:0:bond,molecular:0:conformation,10.1107/S1600536810050841
16,2,influence,n:1:hydrogen:0:bond,molecular:0:conformation,10.1107/S1600536810050841
19,4,orient,pyran:0:ring:1:indole,dihedral:0:angle,10.1107/S1600536810053274
24,4,involve,channel:0:type,o:1:mdash:0:h,10.1107/S1600536810053304
25,4,link,o:1:hydrogen:0:bond,c:0:axis:1:extend:2:chain,10.1107/S1600536810053304
26,5,involve,channel:0:type,mdash:0:h,10.1107/S1600536810053304
49,7,be,title:0:compound,hydrothermal:0:method,10.1107/S1600536810053304
49,7,have,title:0:compound,hydrothermal:0:method,10.1107/S1600536810053304
49,7,have,title:0:compound,hydrothermal:0:method,10.1107/S1600536810053304
52,8,link,o:1:hydrogen:0:bond,c:0:axis,10.1107/S1600536810053304
146,23,have,hydrothermal:0:method,phosphate:0:group,10.1107/S1600536810053304
146,23,have,hydrothermal:0:method,phosphate:0:group,10.1107/S1600536810053304
146,23,have,hydrothermal:0:method,phosphate:0:group,10.1107/S1600536810053304
146,23,have,hydrothermal:0:method,hydrogen:0:bond:1:phosphate:0:group,10.1107/S1600536810053304
146,23,have,hydrothermal:0:method,hydrogen:0:bond:1:phosphate:0:group,10.1107/S1600536810053304
146,23,have,hydrothermal:0:method,hydrogen:0:bond:1:phosphate:0:group,10.1107/S1600536810053304
10,2,link,hydrogen:0:bond,complex:0:molecule,10.1107/S1600536810054371
10,2,link,br:1:hydrogen:0:bond,complex:0:molecule,10.1107/S1600536810054371
18,3,stabilize,crystal:0:pack,intermolecular:2:o:1:mdash:0:h,10.1107/S1600536810054371
33,4,stabilize,crystal:0:pack,o:1:mdash:0:h,10.1107/S1600536810054371
35,5,stabilize,crystal:0:pack,mdash:0:h,10.1107/S1600536810054371
44,6,parallel,complex:0:molecule,ac:0:plane,10.1107/S1600536810054371
7,1,use,native:0:crystal,synchrotron:0:radiation,10.1107/S1600536811000055
7,1,use,single:1:native:0:crystal,synchrotron:0:radiation,10.1107/S1600536811000055
42,8,collect,complete:1:datum:0:set,single:1:native:0:crystal,10.1107/S1600536811000055
42,8,collect,complete:1:datum:0:set,synchrotron:0:radiation:2:single:1:native:0:crystal,10.1107/S1600536811000055
49,9,collect,datum:0:set,native:0:crystal,10.1107/S1600536811000055
65,16,locate,asymmetric:0:unit,special:0:position,10.1107/S1600536811000055
102,12,adopt,nonaoxide:0:arsenate,framework:0:delimit:1:tunnel,10.1107/S1600536811000055
202,25,adopt,nonaoxide:0:arsenate,potassium:0:ion,10.1107/S1600536811000055
18,3,stabilize,crystal:0:pack,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536811000134
33,4,stabilize,crystal:0:pack,c:0:mdash:1:h,10.1107/S1600536811000134
33,4,stabilize,crystal:0:pack,c:0:mdash,10.1107/S1600536811000134
101,11,yield,stannic:0:chloride,title:0:salt,10.1107/S1600536811001942
27,5,coordinate,inversion:0:centre,n:0:atom,10.1107/S1600536811002017
27,5,coordinate,crystallographic:1:inversion:0:centre,n:0:atom,10.1107/S1600536811002017
44,6,stabilize,complex:1:crystal:0:pack,c:0:mdash:1:h,10.1107/S1600536811002017
59,9,stabilize,crystal:0:pack,c:0:mdash,10.1107/S1600536811002017
85,15,make,pyrazole:0:ring,benzyl:0:ring:1:tolyl,10.1107/S1600536811002467
95,17,make,pyrazole:0:ring,benzyl:0:ring,10.1107/S1600536811002467
16,3,chelate,yiii:0:atom,water:0:molecule:1:oxalate:0:ligand,10.1107/S1600536811019209
21,3,link,o:1:hydrogen:0:bond,c:0:axis:1:parallel:2:chain,10.1107/S1600536811019209
21,4,chelate,yiii:0:atom,oxalate:0:ligand,10.1107/S1600536811019209
61,7,obtain,title:0:complex,hydrothermal:0:condition,10.1107/S1600536811019209
43,5,connect,triazole:0:compound,centrosymmetric:0:dimer,10.1107/S1600536811020459
43,5,connect,title:1:triazole:0:compound,centrosymmetric:0:dimer,10.1107/S1600536811020459
43,5,connect,title:1:triazole:0:compound:2:crystal:0:structure,centrosymmetric:0:dimer,10.1107/S1600536811020459
19,3,orient,benzene:0:ring,naphthalene:1:ring:0:system:2:respect,10.1107/S1600536811020563
34,6,orient,benzene:0:ring,naphthalene:1:ring:0:system,10.1107/S1600536811020563
46,7,orient,benzene:0:ring,ring:0:system,10.1107/S1600536811020563
17,3,consist,asymmetric:0:unit,cu:0:ion:1:contain:2:moiety,10.1107/S1600536811020745
41,6,consist,asymmetric:0:unit,cu:0:ion,10.1107/S1600536811020745
47,7,link,dimeric:0:unit,c:1:mdash:0:h,10.1107/S1600536811020745
49,8,link,dimeric:0:unit,mdash:0:h,10.1107/S1600536811020745
74,9,display,cuii:0:atom,slight:1:tetrahedral:0:distortion,10.1107/S1600536811020745
74,9,display,cuii:0:atom,basal:0:plane:2:slight:1:tetrahedral:0:distortion,10.1107/S1600536811020745
81,10,display,cuii:0:atom,tetrahedral:0:distortion,10.1107/S1600536811020745
17,3,twist,ester:0:group,eugenol:0:ring:1:acetylsalicylic:0:acid:2:respect,10.1107/S1600536811021416
32,6,twist,ester:0:group,acetylsalicylic:0:acid,10.1107/S1600536811021416
32,6,twist,ester:0:group,eugenol:0:ring:1:acetylsalicylic:0:acid,10.1107/S1600536811021416
53,6,have,title:0:compound,syn:0:configuration,10.1107/S1600536811021489
33,7,coordinate,znii:0:ion,o:0:atom,10.1107/S1600536811021623
33,4,consist,title:0:compound,independent:0:molecule,10.1107/S1600536811021684
56,6,display,title:0:compound,dinuclear:0:structure,10.1107/S1600536811022756
67,9,be,title:0:compound:1:teiv:0:atom,ndash:0:bipyramidal:1:geometry,10.1107/S1600536811023142
103,14,be,title:0:compound,lone:0:pair,10.1107/S1600536811023142
18,3,stabilize,crystal:0:structure,weak:2:c:0:mdash:1:h,10.1107/S1600536811023282
19,3,connect,adjacent:0:molecule,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536811023282
34,4,connect,adjacent:0:molecule,c:0:mdash:1:h,10.1107/S1600536811023282
34,4,connect,adjacent:0:molecule,c:0:mdash,10.1107/S1600536811023282
15,2,contain,large:0:void,highly:0:disorder:1:solvent:0:molecule,10.1107/S1600536811023464
33,4,contain,large:0:void,solvent:0:molecule,10.1107/S1600536811023464
38,6,synthesize,title:0:compound,potential:0:ligand,10.1107/S1600536811023464
23,2,display,title:0:compound,trans:0:conformation,10.1107/S1600536811023609
42,6,have,title:0:molecule,envelope:0:conformation,10.1107/S1600536811024111
12,3,be,layer:1:primary:0:connection,type:2:c:0:mdash:1:h,10.1107/S1600536811024512
17,4,be,layer:1:primary:0:connection,c:0:mdash:1:h,10.1107/S1600536811024512
19,4,situate,o:0:atom,crystallographic:2:twofold:1:rotation:0:axis,10.1107/S1600536811024512
29,3,consist,title:0:complex,extend:0:layer,10.1107/S1600536811024512
29,3,consist,title:0:complex:1:crystal:0:structure,extend:0:layer,10.1107/S1600536811024512
32,6,be,primary:0:connection,c:0:mdash,10.1107/S1600536811024512
36,5,situate,o:0:atom,twofold:1:rotation:0:axis,10.1107/S1600536811024512
44,6,situate,o:0:atom,rotation:0:axis,10.1107/S1600536811024512
7,1,make,pyrazole:0:ring,dihedral:0:angle,10.1107/S1600536811024986
10,1,enlarge,interaction:0:form,centrosymmetric:0:ring,10.1107/S1600536811024986
52,7,enlarge,o:1:interaction:0:form,b:0:extension,10.1107/S1600536811024986
25,3,contain,title:0:compound,independent:0:molecule,10.1107/S1600536811025098
38,5,link,hydrogen:0:bond,supramolecular:0:structure,10.1107/S1600536811025098
21,3,link,o:1:hydrogen:0:bond,b:0:axis:1:chain,10.1107/S1600536811025220
38,6,link,hydrogen:0:bond,b:0:axis,10.1107/S1600536811025220
30,3,associate,cis:0:anion,carboxylic:0:acid,10.1107/S1600536811025256
30,3,associate,cis:0:anion,carboxylic:0:acid:1:ndash:0:carboxyl,10.1107/S1600536811025256
8,2,form,benzene:0:ring,dihedral:0:angle,10.1107/S1600536811025554
8,2,form,substitute:1:benzene:0:ring,dihedral:0:angle,10.1107/S1600536811025554
19,3,connect,adjacent:0:molecule,c:1:mdash:0:h,10.1107/S1600536811025669
21,4,connect,adjacent:0:molecule,mdash:0:h,10.1107/S1600536811025669
40,4,contain,title:0:compound:1:asymmetric:0:unit,pentacoordinate:2:znii:1:complex:0:molecule,10.1107/S1600536811025669
56,5,contain,title:0:compound:1:asymmetric:0:unit,znii:1:complex:0:molecule,10.1107/S1600536811025669
61,6,contain,title:0:compound,complex:0:molecule,10.1107/S1600536811025669
34,5,crystallize,previous:0:report,monoclinic:1:space:0:group,10.1107/S1600536811025839
45,6,crystallize,previous:0:report,space:0:group,10.1107/S1600536811025839
71,10,comprise,molecular:0:structure,central:0:feii:1:ion,10.1107/S1600536811025839
23,4,stabilize,crystal:0:structure,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536811026109
23,4,exist,title:0:molecule,tran:0:configuration,10.1107/S1600536811026109
38,5,stabilize,crystal:0:structure,c:0:mdash:1:h,10.1107/S1600536811026109
38,5,stabilize,crystal:0:structure,c:0:mdash,10.1107/S1600536811026109
19,4,adopt,inversion:0:center,tran:0:conformation,10.1107/S1600536811026146
124,16,consist,title:0:compound,bromide:0:anion,10.1107/S1600536811026146
46,5,crystallize,title:0:compound,b:0:a,10.1107/S1600536811026547
56,8,disorder,aromatic:0:ring,occupancy:0:ratio,10.1107/S1600536811026547
120,20,disorder,molecule:1:aromatic:0:ring,molecule:0:a,10.1107/S1600536811026547
33,4,obtain,title:0:compound,correspond:1:free:0:base:2:metallation,10.1107/S1600536811026882
52,7,obtain,title:0:compound,correspond:1:free:0:base,10.1107/S1600536811026882
66,8,obtain,title:0:compound,free:0:base,10.1107/S1600536811026882
57,10,link,adjacent:0:pi,mdash:0:h,10.1107/S1600536811026985
9,2,form,h:0:hydrogen,weak:2:o:1:mdash:0:h,10.1107/S1600536811026997
15,3,form,h:0:atom,intermolecular:2:o:0:mdash:1:h,10.1107/S1600536811026997
30,4,form,h:0:atom,o:0:mdash:1:h,10.1107/S1600536811026997
30,4,form,h:0:atom,o:0:mdash,10.1107/S1600536811026997
18,3,stabilize,crystal:0:pack,intermolecular:2:n:1:mdash:0:h,10.1107/S1600536811027358
21,4,feature,middot:0:minus,protonat:0:bromhexine,10.1107/S1600536811027358
30,5,use,protonat:0:bromhexine,respiratory:0:disorder:1:treatment,10.1107/S1600536811027358
33,4,stabilize,crystal:0:pack,n:1:mdash:0:h,10.1107/S1600536811027358
35,5,stabilize,crystal:0:pack,mdash:0:h,10.1107/S1600536811027358
38,6,revisit,model:0:uniqueness,systematic:1:saxs:0:simulation,10.1107/S1600536811027358
38,6,analyze,model:0:uniqueness,systematic:1:saxs:0:simulation,10.1107/S1600536811027358
43,7,use,protonat:0:bromhexine,respiratory:0:disorder,10.1107/S1600536811027358
49,7,revisit,model:0:uniqueness,saxs:0:simulation,10.1107/S1600536811027358
49,7,analyze,model:0:uniqueness,saxs:0:simulation,10.1107/S1600536811027358
17,3,form,centrosymmetric:0:dimer,ring:0:motif,10.1107/S1600536811027577
30,5,connect,hydrogen:0:bond,centrosymmetric:0:dimer,10.1107/S1600536811027577
30,5,connect,n:1:hydrogen:0:bond,centrosymmetric:0:dimer,10.1107/S1600536811027577
27,3,crystallize,title:0:compound,asymmetric:0:unit:1:independent:0:molecule,10.1107/S1600536811028947
31,4,crystallize,title:0:compound,independent:0:molecule,10.1107/S1600536811028947
12,3,lie,dinuclear:0:cation,inversion:0:centre,10.1107/S1600536811029333
23,4,coordinate,cui:0:atom,n:0:atom,10.1107/S1600536811029333
24,5,observe,hydrogen:0:bond,crystal:0:structure,10.1107/S1600536811030042
24,5,observe,o:1:hydrogen:0:bond,crystal:0:structure,10.1107/S1600536811030042
28,4,orientate,hydroxy:0:group,o:0:atom,10.1107/S1600536811030042
28,4,orientate,hydroxy:0:group,keto:0:group:1:o:0:atom,10.1107/S1600536811030042
47,7,connect,crystal:0:structure,crystallographic:1:b:0:axis:2:chain,10.1107/S1600536811030042
64,10,connect,crystal:0:structure,crystallographic:1:b:0:axis,10.1107/S1600536811030042
80,13,tilt,essentially:0:planar,respect:0:deg,10.1107/S1600536811030042
80,13,tilt,essentially:0:planar:1:chlorobenzene,respect:0:deg,10.1107/S1600536811030042
81,11,connect,crystal:0:structure,b:0:axis,10.1107/S1600536811030042
7,1,make,triazole:0:ring,dihedral:0:angle,10.1107/S1600536811034933
15,3,link,anion:0:cation,n:1:mdash:0:h,10.1107/S1600536811034933
17,4,link,anion:0:cation,mdash:0:h,10.1107/S1600536811034933
19,3,stack,water:0:molecule,c:0:axis,10.1107/S160053681103532X
19,3,stack,water:0:molecule:1:plus:0:anion,c:0:axis,10.1107/S160053681103532X
16,2,have,title:0:compound,crystallographic:1:inversion:0:symmetry,10.1107/S1600536811035343
24,4,give,urea:0:group,polymeric:0:chain,10.1107/S1600536811035343
24,4,give,adjacent:1:urea:0:group,polymeric:0:chain,10.1107/S1600536811035343
24,4,give,adjacent:1:urea:0:group:2:intermolecular:1:hydrogen:0:bond,polymeric:0:chain,10.1107/S1600536811035343
33,3,have,title:0:compound,inversion:0:symmetry,10.1107/S1600536811035343
8,2,be,chlorobenzene:0:ring,syn:0:orientation,10.1107/S1600536811035495
17,3,link,centrosymmetrically:0:relate:1:molecule,dimeric:0:unit,10.1107/S1600536811035495
33,5,link,hydrogen:0:bond,chain:0:structure,10.1107/S1600536811035495
33,5,generate,hydrogen:0:bond,chain:0:structure,10.1107/S1600536811035495
33,5,link,o:1:hydrogen:0:bond,chain:0:structure,10.1107/S1600536811035495
33,5,generate,o:1:hydrogen:0:bond,chain:0:structure,10.1107/S1600536811035495
15,2,stabilize,hydrogen:0:bond,molecular:0:conformation,10.1107/S1600536811035641
15,2,stabilize,o:1:hydrogen:0:bond,molecular:0:conformation,10.1107/S1600536811035641
18,3,stabilize,crystal:0:pack,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536811035641
24,3,adopt,title:0:compound,sofa:0:conformation,10.1107/S1600536811035641
33,4,stabilize,crystal:0:pack,c:0:mdash:1:h,10.1107/S1600536811035641
33,4,stabilize,crystal:0:pack,c:0:mdash,10.1107/S1600536811035641
11,2,adopt,piperidine:0:ring,envelope:0:conformation,10.1107/S1600536811035744
11,2,adopt,piperidine:0:ring,flap:0:position:1:n:0:atom:2:envelope:0:conformation,10.1107/S1600536811035744
16,4,link,solvent:0:molecule,bromide:0:ion,10.1107/S1600536811037093
16,4,link,solvent:0:molecule,o:1:mdash:0:h:2:bromide:0:ion,10.1107/S1600536811037093
44,7,observe,bupropion:0:molecule,mdash:0:h,10.1107/S1600536811037093
44,7,observe,bupropion:0:molecule:1:amino:0:group,mdash:0:h,10.1107/S1600536811037093
11,2,adopt,methyl:0:acrylate:1:group,e:0:conformation,10.1107/S1600536811037925
37,5,displace,aldehyde:0:group:1:o:0:atom,phenyl:0:ring:1:plane,10.1107/S1600536811037925
9,2,adopt,chelate:0:ring,gauche:0:conformation,10.1107/S1600536811038657
21,4,situate,crystallographic:1:inversion:0:center,dication:0:ring:1:center,10.1107/S1600536811038955
32,5,stack,molecule:0:form,ab:0:plane,10.1107/S1600536811038955
35,7,situate,inversion:0:center,dication:0:ring,10.1107/S1600536811038955
117,17,have,ab:0:plane,alternate:0:fashion,10.1107/S1600536811038955
9,2,show,trityl:0:group,anti:0:orientation,10.1107/S1600536811039183
44,5,feature,crystal:0:structure,n:1:mdash:0:h:2:pair,10.1107/S1600536811039274
53,7,feature,crystal:0:structure,n:1:mdash:0:h,10.1107/S1600536811039274
55,8,feature,crystal:0:structure,mdash:0:h,10.1107/S1600536811039274
12,2,exhibit,s:0:atom,distort:1:tetrahedral:0:geometry,10.1107/S1600536811039705
22,3,exhibit,s:0:atom,tetrahedral:0:geometry,10.1107/S1600536811039705
15,3,link,adjacent:0:molecule,n:1:mdash:0:h,10.1107/S1600536811040384
17,4,link,adjacent:0:molecule,mdash:0:h,10.1107/S1600536811040384
18,4,link,o:1:hydrogen:0:bond,centrosymmetric:0:dimer:1:molecule,10.1107/S1600536811040608
33,6,link,hydrogen:0:bond,centrosymmetric:0:dimer,10.1107/S1600536811040608
74,14,displace,o:0:atom,mean:0:plane,10.1107/S1600536811040608
74,14,displace,amide:1:o:0:atom,mean:0:plane,10.1107/S1600536811040608
74,14,displace,amide:1:o:0:atom,central:1:pyridine:0:ring:2:mean:0:plane,10.1107/S1600536811040608
29,3,contain,title:0:compound,independent:0:moleule,10.1107/S1600536811040876
29,3,contain,title:0:compound:1:asymmetric:0:unit,independent:0:moleule,10.1107/S1600536811040876
43,8,be,mdash:0:h:1:bond,sulfonyl:0:benzene:1:ring,10.1107/S1600536811040876
