amino:0:acid:1:sequence,amino acid sequences,EngB from Clostridium cellulovorans by in vitro DNA recombination with non-cellulosomal endoglucanase EngD One strategy to find the rules for thermostabilization is a comparison of amino acid sequences from homologous proteins that show different thermost,12139610::Thermostabilization of cellulosomal endoglucanase
one:0:strategy,One strategy,EngB from Clostridium cellulovorans by in vitro DNA recombination with non-cellulosomal endoglucanase EngD One strategy to find the rules for thermostabilization is a comparison of amino acid sequences from homologous proteins that show different thermost,12139610::Thermostabilization of cellulosomal endoglucanase
enzyme:0:enhancement,Enhancement of enzyme,Enhancement of enzyme thermostability by protein engineering gives us information about the thermostabilization mechanism as well as advantages for industrial use of enzymes,12139610::Summary
thermostability,thermostability,Enhancement of enzyme thermostability by protein engineering gives us information about the thermostabilization mechanism as well as advantages for industrial use of enzymes,12139610::Summary
thermostabilization,thermostabilization,Enhancement of enzyme thermostability by protein engineering gives us information about the thermostabilization mechanism as well as advantages for industrial use of enzymes,12139610::Summary
protein:0:engineering:1:thermostability,thermostability by protein engineering,Enhancement of enzyme thermostability by protein engineering gives us information about the thermostabilization mechanism as well as advantages for industrial use of enzymes,12139610::Summary
enzyme,enzyme,Enhancement of enzyme thermostability by protein engineering gives us information about the thermostabilization mechanism as well as advantages for industrial use of enzymes,12139610::Summary
advantage,advantages,Enhancement of enzyme thermostability by protein engineering gives us information about the thermostabilization mechanism as well as advantages for industrial use of enzymes,12139610::Summary
use,use,Enhancement of enzyme thermostability by protein engineering gives us information about the thermostabilization mechanism as well as advantages for industrial use of enzymes,12139610::Summary
rate,rate,The total methane oxidation rate for Lake Washington sediment was determined previously (,12153585::Total methane oxidation
ml:1:centrifuge:0:tube,ml centrifuge tubes,"To convert volume sediment to g dry weight sediment, four 0.5 ml aliquots of sediment were weighed in 1.5 ml centrifuge tubes before and after dr",12153585::Total methane oxidation
methane:0:oxidation,methane oxidation,The total methane oxidation rate for Lake Washington sediment was determined previously (,12153585::Total methane oxidation
aliquot,aliquots,"To convert volume sediment to g dry weight sediment, four 0.5 ml aliquots of sediment were weighed in 1.5 ml centrifuge tubes before and after dr",12153585::Total methane oxidation
auman,Auman,"Auman et al., 2000",12153585::Total methane oxidation
sediment:2:0.5:0:ml:1:aliquot,four 0.5 ml aliquots of sediment,"To convert volume sediment to g dry weight sediment, four 0.5 ml aliquots of sediment were weighed in 1.5 ml centrifuge tubes before and after dr",12153585::Total methane oxidation
oxidation,oxidation,The total methane oxidation rate for Lake Washington sediment was determined previously (,12153585::Total methane oxidation
g:2:dry:0:weight:1:sediment:3:sediment,sediment to g dry weight sediment,"To convert volume sediment to g dry weight sediment, four 0.5 ml aliquots of sediment were weighed in 1.5 ml centrifuge tubes before and after dr",12153585::Total methane oxidation
methane,methane,The total methane oxidation rate for Lake Washington sediment was determined previously (,12153585::Total methane oxidation
0.5:0:ml:1:aliquot,0.5 ml aliquots,"To convert volume sediment to g dry weight sediment, four 0.5 ml aliquots of sediment were weighed in 1.5 ml centrifuge tubes before and after dr",12153585::Total methane oxidation
0.5:0:cm,0.5 cm,"Chromosomal DNA was extracted from the uppermost 0.5 cm layer of Lake Washington sediment, collected 09/09/98",12153585::Sediment DNA extraction
lake:0:washington:1:sediment,Lake Washington sediment,"Chromosomal DNA was extracted from the uppermost 0.5 cm layer of Lake Washington sediment, collected 09/09/98",12153585::Sediment DNA extraction
soil:0:for:2:fastdna:1:SPIN:0:kit,FastDNA SPIN Kit For Soil,"Costello and Lidstrom, 1999; Auman et al., 2000), using the FastDNA SPIN Kit For Soil",12153585::Sediment DNA extraction
CA:0:carlsbad:1:bio101,"Bio101, Carlsbad, CA","Bio101, Carlsbad, CA) with a few modifications",12153585::Sediment DNA extraction
modification,modifications,"Bio101, Carlsbad, CA) with a few modifications",12153585::Sediment DNA extraction
bio101,Bio101,"Bio101, Carlsbad, CA) with a few modifications",12153585::Sediment DNA extraction
fastdna:1:SPIN:0:kit,FastDNA SPIN Kit,"Costello and Lidstrom, 1999; Auman et al., 2000), using the FastDNA SPIN Kit For Soil",12153585::Sediment DNA extraction
modification:2:CA:0:carlsbad:1:bio101,"Bio101, Carlsbad, CA) with a few modifications","Bio101, Carlsbad, CA) with a few modifications",12153585::Sediment DNA extraction
layer,layer,"Chromosomal DNA was extracted from the uppermost 0.5 cm layer of Lake Washington sediment, collected 09/09/98",12153585::Sediment DNA extraction
uppermost:2:0.5:0:cm:1:layer,uppermost 0.5 cm layer,"Chromosomal DNA was extracted from the uppermost 0.5 cm layer of Lake Washington sediment, collected 09/09/98",12153585::Sediment DNA extraction
although:1:fertile:0:imagination,Although in a fertile imagination there is,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
promise,promise,need for new technology and the promise that it holds challenges nations in developed and developing countr,12167874::Chinas version of the future of technology
need,need,need for new technology and the promise that it holds challenges nations in developed and developing countr,12167874::Chinas version of the future of technology
technology,technologies,Making the investments to create the technologies,12167874::Chinas version of the future of technology
breeding,breeding,"found that although the economic returns to crop breeding are linear, costs are exponential7",12167874::Chinas version of the future of technology
MHC:0:class,MHC class,Transgenic mice expressing an alloreactive TCR specific for the MHC class,12165518::Eun-Suk Kang and John Iacomini2
tolerance,tolerance,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
cell:0:tolerance,cell tolerance,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
reconstitution,Reconstitution,Reconstitution of lethally irradiated mice with bone marrow infected,12165518::Eun-Suk Kang and John Iacomini2
marrow,marrow,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
significance,significance,"Prompted by the significance of genes for practical purposes, primarily for the pharmaceutical industry, important efforts have been made not only to finish the sequencing of the human genome and other reference eukariotic genomes, but also to analyze and",12169214::Genomic signals
purpose,purposes,"Prompted by the significance of genes for practical purposes, primarily for the pharmaceutical industry, important efforts have been made not only to finish the sequencing of the human genome and other reference eukariotic genomes, but also to analyze and",12169214::Genomic signals
sequencing,sequencing,"Prompted by the significance of genes for practical purposes, primarily for the pharmaceutical industry, important efforts have been made not only to finish the sequencing of the human genome and other reference eukariotic genomes, but also to analyze and",12169214::Genomic signals
practical:0:purpose:1:gene:2:significance,significance of genes for practical purposes,"Prompted by the significance of genes for practical purposes, primarily for the pharmaceutical industry, important efforts have been made not only to finish the sequencing of the human genome and other reference eukariotic genomes, but also to analyze and",12169214::Genomic signals
practical:0:purpose,practical purposes,"Prompted by the significance of genes for practical purposes, primarily for the pharmaceutical industry, important efforts have been made not only to finish the sequencing of the human genome and other reference eukariotic genomes, but also to analyze and",12169214::Genomic signals
industry,industry,"Prompted by the significance of genes for practical purposes, primarily for the pharmaceutical industry, important efforts have been made not only to finish the sequencing of the human genome and other reference eukariotic genomes, but also to analyze and",12169214::Genomic signals
important:0:effort,important efforts,"Prompted by the significance of genes for practical purposes, primarily for the pharmaceutical industry, important efforts have been made not only to finish the sequencing of the human genome and other reference eukariotic genomes, but also to analyze and",12169214::Genomic signals
software:0:tool:1:method,of the methods and of the software tools,"Albeit, the resolution of the methods and of the software tools tha",12169214::Nucleotide signal analysis
